"","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Portola",1.3552,1.8925,NA,NA,1.5029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.314,NA,NA,NA,NA,NA,NA,1.465,NA,NA,1.3134,NA,NA,NA,NA,NA,NA,NA,NA,1.6507,NA,NA,NA,NA,3.033,6.2204,8.1729,5.9914,7.7867,10.1575,7.1172,5.4249,5.0199,4.4133,5.9561,6.0049,6.4324,3.1543,2.3245,3.5548,3.7488,1.8468,NA,3.033,6.0945,14.2663,9.9466,5.4429,6.6428,6.8312,4.8606,4.7858,6.8304,3.9217,5.3904,2.8681,NA,5.463,6.8571,6.4459,2.7886,4.0753,7.7106,12.2904,14.4053,8.8832,4.5774,1.3657,7.0287,7.3648,3.8977,3.4462,3.2135,7.3928,13.9613,10.3613,4.2482,NA,5.2549,4.9934,2.4967,3.1377,4.5485,5.3838,2.6932,2.4759,NA,NA,NA,NA,NA,NA,NA,1.6388,NA,2.0165,2.7856,1.6602,1.8887,NA,2.1255,NA,NA,NA,NA,NA,1.539,2.4468,1.4203,NA,NA,NA,NA,NA
"Outer Richmond",NA,NA,1.6745,NA,NA,NA,NA,NA,NA,1.7612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6745,NA,NA,NA,5.8893,NA,NA,2.3574,12.8359,8.5372,8.8202,10.4741,6.2936,3.6692,NA,NA,NA,NA,NA,1.7743,NA,3.7353,NA,NA,NA,2.5628,3.5595,2.0047,2.5257,4.6738,2.8924,4.4697,4.3675,2.3948,NA,NA,NA,NA,NA,3.3489,6.3636,3.8182,NA,3.7879,7.8365,8.0763,3.8745,NA,NA,NA,1.7259,3.6259,4.4615,2.2998,NA,NA,NA,2.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7056,NA,NA
"Inner Sunset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8786,NA,NA,NA,NA,NA,6.8306,NA,NA,NA,NA,NA,2.4202,NA,NA,NA,NA,NA,NA,NA,NA,10.142,9.4271,9.5264,4.0964,10.8548,NA,NA,NA,3.1368,NA,NA,NA,NA,7.764,NA,6.2849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6028,8.665,10.449,5.4675,NA,NA,NA,NA,3.1686,NA,NA,NA,3.3422,NA,3.9648,NA,NA,2.9586,NA,NA,3.6199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4074,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Outer Parkside",NA,NA,NA,NA,NA,NA,1.2136,2.0363,1.1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2124,NA,NA,2.6001,3.0859,1.6661,NA,NA,NA,NA,NA,NA,1.1868,NA,1.5696,2.031,1.1911,NA,5.881,4.1167,1.7643,NA,NA,NA,1.1868,2.0176,2.4004,1.2056,NA,2.3674,4.0844,4.0787,7.1379,5.3832,3.7219,4.613,2.7272,8.1343,9.748,5.4684,3.8537,2.9991,1.6382,NA,NA,2.3775,2.8779,1.5628,NA,1.2136,7.0788,5.9382,5.941,2.1923,NA,NA,NA,2.8562,2.9121,2.7911,3.5874,4.6408,2.5426,2.0921,NA,NA,1.2148,NA,NA,NA,NA,NA,1.2101,NA,NA,NA,NA,1.2115,NA,NA,NA,NA,1.8615,NA,NA,1.215,NA,NA,NA,NA,1.3085,NA,NA,1.5499,2.3935
"Russian Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1021,NA,6.8329,NA,6.9612,NA,NA,NA,NA,NA,NA,NA,4.8544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3099,9.7338,5.4247,NA,NA,NA,NA,NA,NA,5.3191,14.054,8.8272,6.6129,NA,NA,4.9116,NA,15.8827,15.6113,8.1902,NA,NA,NA,4.3592,NA,NA,NA,NA,3.7037,NA,NA,NA,6.649,NA,NA,NA,NA,2.8719,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0386,5.627,5.7449,NA,NA,NA,3.6765,NA,NA,NA,NA,NA,NA,NA,NA
"Hayes Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6505,NA,NA,NA,10.3093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6628,NA,NA,NA,NA,14.9253,NA,NA,NA,NA,NA,NA,NA,NA,18.797,NA,NA,20.4081,NA,NA,NA,NA,NA,8.9445,24.3176,15.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marina",NA,5.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3809,NA,7.0552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4942,11.48,5.8521,NA,NA,NA,NA,NA,NA,NA,NA,5.4171,NA,10.1721,NA,6.3985,12.1537,7.7791,NA,NA,NA,NA,NA,NA,7.278,5.0946,NA,10.9649,13.1579,7.1272,NA,NA,7.2675,NA,NA,NA,NA,3.6075,NA,9.0631,5.5866,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5816,NA,NA,3.9557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Van Ness - Civic Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7027,NA,NA,NA,3.4554,NA,3.8488,NA,NA,NA,NA,2.8121,NA,NA,NA,NA,NA,2.8121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3419,3.7393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6243,3.937,NA,NA,NA,NA,NA,NA,9.548,6.6836,NA,NA,NA,2.6483,NA,NA,NA,NA,NA,3.2113,NA,3.6117,4.5248,2.6642,NA,NA,6.2656,4.386,NA,5.2356,6.3359,11.1923,6.2276,NA,5.6243,3.937,8.8352,5.0036,4.6456,7.0475,7.0758,6.2336,2.7538,6.1402,7.5836,7.1143,3.1313,NA,NA,11.5651,11.2226,8.2847,5.4139,5.3673,2.7042,3.3065,5.5836,3.4337,NA,NA,2.7323,NA,NA,2.7917,4.7406,2.7886,NA,NA,NA,NA,2.6275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6275,NA,NA
"Crocker Amazon",NA,NA,NA,NA,4.0177,2.8124,3.2562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0621,NA,NA,NA,NA,NA,NA,NA,6.105,4.2735,4.3696,NA,6.9165,6.5906,3.444,7.1781,8.7791,4.9116,NA,11.2803,15.7414,15.2075,24.707,25.4758,19.065,20.5682,15.0291,8.8335,12.815,13.6807,12.2668,13.2151,11.2612,11.9804,8.212,16.2873,13.3538,10.4614,10.3877,11.6586,16.2728,16.337,10.3304,7.9631,9.7645,7.7456,7.297,7.4954,6.6458,7.7667,9.6767,9.174,4.3681,5.738,8.612,14.1744,13.0063,10.2598,12.2988,6.7831,9.6704,9.3736,12.8888,13.5869,9.4261,5.9678,4.3991,4.8295,10.5819,6.459,2.4262,NA,6.7144,10.1675,8.0877,5.2643,2.11,NA,2.4108,4.9577,5.5748,2.7753,NA,4.2572,7.4805,6.7738,5.8611,2.7119,NA,NA,3.096,4.7379,2.7283,5.2778,3.1546,NA,2.6853,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Beach",NA,NA,NA,NA,NA,NA,1.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0602,NA,NA,NA,NA,NA,1.0044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0212,NA,NA,NA,1.0044,NA,NA,NA,1.2441,NA,NA,1.4464,NA,1.4383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9825,NA,NA,NA,NA,NA,0.9986,NA,NA,NA,NA,NA,2.158,2.4931,1.3351,1.316,2.6799,1.6819,NA,NA,2.0088,2.683,1.4964,1.3806,2.6633,2.6573,2.2597,2.1209,3.1992,2.8958,2.4665,3.0762,3.0258,2.8161,3.3009,1.789,NA,NA,2.1075,9.509,8.2209,9.6749,8.927,5.7159,5.197,3.5608,4.6643,4.4681,5.5859,6.1243,6.1845,7.0496,9.9087,6.59,8.9505,5.7462,4.7036,2.849,6.3756,5.8121,7.2101,7.8352,6.3657,4.8563,8.3264,7.0545,7.3989,7.5658,5.0835,4.0399,1.7814,2.6756,3.4235,7.987,5.8612,5.6466,5.5941,3.1014,1.9834,1.7164,1.0017,3.2347,2.0584,1.9626,1.7365,1.0103,NA,NA,1.994,3.4042,3.0092,1.3061,NA,1.005,NA,NA,NA,NA,NA,0.9802,NA,NA,NA,NA,NA,NA,NA,NA
"Lower Pacific Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7874,6.1511,NA,NA,4.2845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1494,NA,NA,NA,NA,4.3365,NA,NA,NA,NA,5.2743,NA,NA,NA,NA,NA,4.8497,7.1655,4.0944,NA,6.1653,NA,NA,NA,NA,NA,NA,NA,NA,7.5075,NA,NA,10.661,NA,8.0199,NA,5.1257,NA,6.2905,NA,NA,NA,NA,5.0505,NA,NA,NA,NA,NA,NA,4.771,NA,4.7165,NA,NA,NA,NA,10.7992,7.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eureka Valley - Dolores Heights - Castro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1729,4.321,NA,NA,3.8139,NA,NA,NA,NA,NA,NA,2.2738,3.7827,2.2159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1911,3.7719,2.224,NA,NA,NA,NA,NA,NA,NA,NA,2.5355,NA,NA,NA,NA,3.34,NA,NA,NA,NA,NA,2.4474,NA,NA,2.6681,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7032,6.0922,NA,10.9649,12.0768,6.3704,NA,NA,NA,NA,13.9665,9.7765,7.8316,NA,5.9094,NA,9.5884,8.3361,4.288,3.6842,NA,3.3323,NA,3.4231,NA,NA,2.3607,NA,NA,NA,NA,2.9154,NA,NA,NA,2.2302,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2292,NA,NA,NA,NA,NA,NA,2.3935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Western Addition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6157,NA,NA,NA,NA,NA,NA,NA,NA,29.5858,NA,NA,NA,17.1822,NA,NA,NA,NA,NA,NA,11.8484,NA,NA,NA,NA,NA,27.1002,31.533,16.924,NA,NA,NA,20.0803,NA,NA,NA,NA,24.5098,79.6569,51.1029,NA,NA,NA,22.7273,122.2921,105.7961,49.0718,NA,NA,15.0602,NA,NA,NA,20.1613,29.4503,48.6317,48.6334,24.7715,36.1075,NA,NA,13.8889,NA,108.3333,72.9167,42.6136,35.7324,22.8074,NA,24.3903,16.9903,NA,NA,NA,NA,10.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Potrero Hill",NA,3.0284,4.7682,2.7623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9101,NA,NA,NA,NA,NA,NA,NA,NA,2.1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6954,NA,NA,NA,NA,NA,2.0955,3.8243,2.2788,2.582,NA,NA,NA,NA,NA,4.1859,2.9301,NA,2.0484,NA,NA,NA,2.6151,4.6538,2.7608,6.3174,3.8293,NA,5.4526,NA,NA,3.1153,NA,5.6582,5.6807,4.991,8.0966,7.4653,8.2859,13.7386,11.9419,5.5456,NA,NA,NA,NA,5.4855,10.082,8.6719,3.7324,5.6656,7.5436,4.3555,NA,3.1153,4.0818,2.2654,6.9971,9.2834,5.2773,4.0088,12.6557,13.8263,16.6076,13.9903,10.0344,6.6904,9.163,5.2277,4.1467,6.3359,4.0061,5.6454,2.9536,NA,1.899,NA,2.6528,NA,3.4293,NA,NA,NA,1.8983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Outer Mission",2.613,NA,2.6164,NA,NA,NA,NA,NA,2.2957,NA,NA,NA,NA,2.6206,NA,NA,2.3213,4.2062,5.102,2.5935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2373,5.2799,2.8908,NA,NA,6.3816,8.4512,4.7033,NA,NA,3.4626,16.4491,10.8565,6.5288,6.3845,20.7785,19.1845,16.3865,9.8227,13.2999,11.686,18.6814,15.573,10.7156,12.1323,10.9593,9.5245,8.1352,13.1999,9.9959,4.4144,NA,4.7393,3.3175,4.0659,10.0611,15.3072,20.2169,24.0071,17.4626,9.6474,12.7864,12.8179,16.3369,8.3885,9.7061,9.8731,18.0582,10.2418,NA,5.3079,8.4481,7.5591,3.2775,NA,5.3079,6.0953,5.6245,4.7501,2.3758,NA,7.1497,12.7567,7.5713,NA,2.6275,5.0362,6.2267,3.1949,6.2607,8.8822,5.2101,7.6118,6.4074,3.5731,3.3145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2181,NA,NA,NA,NA,3.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Panhandle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6511,NA,17.6723,14.322,8.1367,NA,NA,NA,63.5728,NA,NA,NA,12.1066,NA,NA,NA,NA,12.3763,NA,NA,18.9394,NA,NA,NA,NA,17.0358,31.9251,19.1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haight-Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7371,15.8148,8.8403,NA,NA,NA,NA,NA,NA,NA,8.6059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.285,NA,NA,NA,NA,NA,NA,NA,7.9239,NA,25.1735,15.9574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4405,NA,NA,NA,NA,NA,NA,NA,6.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
